Donor,Recipient,Year,dAid,rInflow,dRestrict,rConflict,dGDP,dUnemployment,dPopulation,rDemo,drColonly,drLanguage,drDistance,polity2,rInflowLead
US,Kenya,1998,48.56,1693,2,0,10213800,4.599999905,275.986072,0,0,1,13476.74,-2,1407
US,Kenya,1999,104.64,1407,1,0,10711100,4.300000191,279.30003,0,0,1,13476.74,-2,2197
US,Kenya,2000,68.98,2197,0,0,11158100,4.099999905,282.49631,0,0,1,13476.74,-2,2501
US,Kenya,2001,73.7,2501,0,0,11280100,4.800000191,285.544778,0,0,1,13476.74,-2,3199
US,Kenya,2002,127.5,3199,1,0,11486300,5.900000095,288.467308,1,0,1,13476.74,8,3209
US,Kenya,2003,154,3209,2,0,11779500,6.099999905,291.290823,1,0,1,13476.74,8,5335
US,Kenya,2004,214.85,5335,2,0,12189400,5.599999905,294.06312,1,0,1,13476.74,8,5348
US,Kenya,2005,274.63,5348,3,0,12564300,5.199999809,296.820296,1,0,1,13476.74,8,8779
US,Kenya,2006,432.77,8779,4,1,12898400,4.699999809,299.56447,1,0,1,13476.74,8,7030
US,Kenya,2007,588.95,7030,5,1,13144400,4.699999809,302.284564,1,0,1,13476.74,7,6998
US,Kenya,2008,793.06,6998,5,4,13097200,5.900000095,304.989064,1,0,1,13476.74,7,9880
US,Kenya,2009,968.05,9880,4,4,12690000,9.399999619,307.686729,1,0,1,13476.74,7,7421
US,Kenya,2010,618.52,7421,5,0,12992000,9.699999809,310.383948,1,0,1,13476.74,8,7762
US,Korea,1993,3.07,18026,1,0,8448100,7,260.803255,1,0,0,10682.86,6,16011
US,Korea,1994,0.12,16011,2,0,8795700,6.199999809,263.46898,1,0,0,10682.86,6,16047
US,Korea,1999,0.01,12795,1,0,10711100,4.300000191,279.30003,1,0,0,10682.86,8,15721
US,Kyrgyzstan,1997,48.94,287,3,0,9783200,5,272.64334,0,0,0,10948.73,-3,111
US,Kyrgyzstan,1998,40.85,111,2,0,10213800,4.599999905,275.986072,0,0,0,10948.73,-3,189
US,Kyrgyzstan,1999,72.15,189,1,0,10711100,4.300000191,279.30003,0,0,0,10948.73,-3,388
US,Kyrgyzstan,2000,55.94,388,0,0,11158100,4.099999905,282.49631,0,0,0,10948.73,-3,582
US,Kyrgyzstan,2001,50.96,582,0,0,11280100,4.800000191,285.544778,0,0,0,10948.73,-3,473
US,Kyrgyzstan,2002,72.28,473,1,0,11486300,5.900000095,288.467308,0,0,0,10948.73,-3,356
US,Kyrgyzstan,2003,67.6,356,2,0,11779500,6.099999905,291.290823,0,0,0,10948.73,-3,439
US,Kyrgyzstan,2004,45.83,439,2,0,12189400,5.599999905,294.06312,0,0,0,10948.73,-3,656
US,Kyrgyzstan,2005,50.29,656,3,0,12564300,5.199999809,296.820296,0,0,0,10948.73,3,786
US,Kyrgyzstan,2006,41.43,786,4,0,12898400,4.699999809,299.56447,0,0,0,10948.73,4,597
US,Kyrgyzstan,2007,50.26,597,5,0,13144400,4.699999809,302.284564,0,0,0,10948.73,3,632
US,Kyrgyzstan,2008,81.06,632,5,0,13097200,5.900000095,304.989064,0,0,0,10948.73,3,574
US,Kyrgyzstan,2009,51.11,574,4,0,12690000,9.399999619,307.686729,0,0,0,10948.73,1,507
US,Kyrgyzstan,2010,124.38,507,5,2,12992000,9.699999809,310.383948,0,0,0,10948.73,4,542
US,Lao People's Democratic Republic,1993,3.01,7285,1,0,8448100,7,260.803255,0,0,0,13423.86,-7,5089
US,Lao People's Democratic Republic,1994,2.95,5089,2,0,8795700,6.199999809,263.46898,0,0,0,13423.86,-7,3936
US,Lao People's Democratic Republic,1995,3.18,3936,3,0,9019900,5.699999809,266.323717,0,0,0,13423.86,-7,2843
US,Lao People's Democratic Republic,1996,5.67,2843,4,0,9361400,5.5,269.393632,0,0,0,13423.86,-7,1933
US,Lao People's Democratic Republic,1997,4.6,1933,3,0,9783200,5,272.64334,0,0,0,13423.86,-7,1606
US,Lao People's Democratic Republic,1998,9.78,1606,2,0,10213800,4.599999905,275.986072,0,0,0,13423.86,-7,846
US,Lao People's Democratic Republic,1999,12.62,846,1,0,10711100,4.300000191,279.30003,0,0,0,13423.86,-7,1358
US,Lao People's Democratic Republic,2000,10.18,1358,0,0,11158100,4.099999905,282.49631,0,0,0,13423.86,-7,1398
US,Lao People's Democratic Republic,2001,7,1398,0,0,11280100,4.800000191,285.544778,0,0,0,13423.86,-7,1245
US,Lao People's Democratic Republic,2002,12.71,1245,1,0,11486300,5.900000095,288.467308,0,0,0,13423.86,-7,896
US,Lao People's Democratic Republic,2003,8.74,896,2,0,11779500,6.099999905,291.290823,0,0,0,13423.86,-7,1147
US,Lao People's Democratic Republic,2004,7.86,1147,2,0,12189400,5.599999905,294.06312,0,0,0,13423.86,-7,1242
US,Lao People's Democratic Republic,2005,5.98,1242,3,0,12564300,5.199999809,296.820296,0,0,0,13423.86,-7,2893
US,Lao People's Democratic Republic,2006,3.43,2893,4,0,12898400,4.699999809,299.56447,0,0,0,13423.86,-7,2575
US,Lao People's Democratic Republic,2007,4.09,2575,5,0,13144400,4.699999809,302.284564,0,0,0,13423.86,-7,2198
US,Lao People's Democratic Republic,2008,7.31,2198,5,0,13097200,5.900000095,304.989064,0,0,0,13423.86,-7,1688
US,Lao People's Democratic Republic,2009,9.73,1688,4,0,12690000,9.399999619,307.686729,0,0,0,13423.86,-7,1200
US,Lao People's Democratic Republic,2010,14.08,1200,5,0,12992000,9.699999809,310.383948,0,0,0,13423.86,-7,956
US,Lebanon,2005,53.03,4282,3,0,12564300,5.199999809,296.820296,1,0,0,10395.74,6,4083
US,Lebanon,2006,177.88,4083,4,0,12898400,4.699999809,299.56447,1,0,0,10395.74,6,4267
US,Lebanon,2007,265.48,4267,5,1,13144400,4.699999809,302.284564,1,0,0,10395.74,6,4254
US,Lebanon,2008,148.81,4254,5,1,13097200,5.900000095,304.989064,1,0,0,10395.74,6,3831
US,Lebanon,2009,161.46,3831,4,0,12690000,9.399999619,307.686729,1,0,0,10395.74,6,3487
US,Lebanon,2010,153.57,3487,5,0,12992000,9.699999809,310.383948,1,0,0,10395.74,6,3295
US,Lesotho,1997,2.08,6,3,0,9783200,5,272.64334,1,0,1,14531.11,8,4
US,Lesotho,1998,2.14,4,2,0,10213800,4.599999905,275.986072,0,0,1,14531.11,0,5
US,Lesotho,1999,3.26,5,1,0,10711100,4.300000191,279.30003,0,0,1,14531.11,2,9
US,Lesotho,2000,2.6,9,0,0,11158100,4.099999905,282.49631,0,0,1,14531.11,4,6
US,Lesotho,2001,2.44,6,0,0,11280100,4.800000191,285.544778,1,0,1,14531.11,6,13
US,Lesotho,2002,7.66,13,1,0,11486300,5.900000095,288.467308,1,0,1,14531.11,8,5
US,Lesotho,2003,3.23,5,2,0,11779500,6.099999905,291.290823,1,0,1,14531.11,8,14
US,Lesotho,2004,4.84,14,2,0,12189400,5.599999905,294.06312,1,0,1,14531.11,8,12
US,Lesotho,2005,3.98,12,3,0,12564300,5.199999809,296.820296,1,0,1,14531.11,8,19
US,Lesotho,2006,4.01,19,4,0,12898400,4.699999809,299.56447,1,0,1,14531.11,8,14
US,Lesotho,2007,37.78,14,5,0,13144400,4.699999809,302.284564,1,0,1,14531.11,8,16
US,Lesotho,2008,356.38,16,5,0,13097200,5.900000095,304.989064,1,0,1,14531.11,8,14
US,Lesotho,2009,37.37,14,4,0,12690000,9.399999619,307.686729,1,0,1,14531.11,8,23
US,Lesotho,2010,49.4,23,5,0,12992000,9.699999809,310.383948,1,0,1,14531.11,8,25
US,Liberia,1997,18.73,2210,3,4,9783200,5,272.64334,0,0,1,8952.886,0,1611
US,Liberia,1998,21.66,1611,2,0,10213800,4.599999905,275.986072,0,0,1,8952.886,0,1351
US,Liberia,1999,36.11,1351,1,0,10711100,4.300000191,279.30003,0,0,1,8952.886,0,1570
US,Liberia,2000,13.94,1570,0,1,11158100,4.099999905,282.49631,0,0,1,8952.886,0,2273
US,Liberia,2001,12.85,2273,0,1,11280100,4.800000191,285.544778,0,0,1,8952.886,0,2869
US,Liberia,2002,19.43,2869,1,1,11486300,5.900000095,288.467308,0,0,1,8952.886,0,1766
US,Liberia,2003,50.11,1766,2,1,11779500,6.099999905,291.290823,0,0,1,8952.886,1,2757
US,Liberia,2004,181.54,2757,2,0,12189400,5.599999905,294.06312,0,0,1,8952.886,3,4880
US,Liberia,2005,107.49,4880,3,0,12564300,5.199999809,296.820296,0,0,1,8952.886,5,6887
US,Liberia,2006,144.7,6887,4,0,12898400,4.699999809,299.56447,1,0,1,8952.886,6,4102
US,Liberia,2007,203.77,4102,5,0,13144400,4.699999809,302.284564,1,0,1,8952.886,6,7193
US,Liberia,2008,326.33,7193,5,0,13097200,5.900000095,304.989064,1,0,1,8952.886,6,7641
US,Liberia,2009,208.9,7641,4,0,12690000,9.399999619,307.686729,1,0,1,8952.886,6,4837
US,Liberia,2010,181.9,4837,5,0,12992000,9.699999809,310.383948,1,0,1,8952.886,6,4151
US,Libya,2005,0.15,223,3,0,12564300,5.199999809,296.820296,0,0,0,9291.464,-7,271
US,Libya,2006,28.79,271,4,0,12898400,4.699999809,299.56447,0,0,0,9291.464,-7,186
US,Libya,2007,4.84,186,5,0,13144400,4.699999809,302.284564,0,0,0,9291.464,-7,285
US,Libya,2008,10.49,285,5,0,13097200,5.900000095,304.989064,0,0,0,9291.464,-7,296
US,Libya,2009,11.61,296,4,0,12690000,9.399999619,307.686729,0,0,0,9291.464,-7,355
US,Libya,2010,19.4,355,5,0,12992000,9.699999809,310.383948,0,0,0,9291.464,-7,357
US,Madagascar,1997,30.12,33,3,0,9783200,5,272.64334,1,0,0,15629.3,8,42
US,Madagascar,1998,37.47,42,2,0,10213800,4.599999905,275.986072,1,0,0,15629.3,7,26
US,Madagascar,1999,33.07,26,1,0,10711100,4.300000191,279.30003,1,0,0,15629.3,7,33
US,Madagascar,2000,37.27,33,0,0,11158100,4.099999905,282.49631,1,0,0,15629.3,7,61
US,Madagascar,2001,36.15,61,0,0,11280100,4.800000191,285.544778,1,0,0,15629.3,7,43
US,Madagascar,2002,41.32,43,1,0,11486300,5.900000095,288.467308,1,0,0,15629.3,7,40
US,Madagascar,2003,51.54,40,2,0,11779500,6.099999905,291.290823,1,0,0,15629.3,7,54
US,Madagascar,2004,52.64,54,2,0,12189400,5.599999905,294.06312,1,0,0,15629.3,7,60
US,Madagascar,2005,223.46,60,3,0,12564300,5.199999809,296.820296,1,0,0,15629.3,7,72
US,Madagascar,2006,59.95,72,4,0,12898400,4.699999809,299.56447,1,0,0,15629.3,7,53
US,Madagascar,2007,69.25,53,5,0,13144400,4.699999809,302.284564,1,0,0,15629.3,7,77
US,Madagascar,2008,129.83,77,5,0,13097200,5.900000095,304.989064,1,0,0,15629.3,7,71
US,Madagascar,2009,55.99,71,4,0,12690000,9.399999619,307.686729,0,0,0,15629.3,0,80
US,Madagascar,2010,84.95,80,5,0,12992000,9.699999809,310.383948,0,0,0,15629.3,0,83
US,Malawi,1997,50.41,72,3,0,9783200,5,272.64334,1,0,1,14233.75,6,39
US,Malawi,1998,54.09,39,2,0,10213800,4.599999905,275.986072,1,0,1,14233.75,6,41
US,Malawi,1999,47.24,41,1,0,10711100,4.300000191,279.30003,1,0,1,14233.75,6,61
US,Malawi,2000,58.4,61,0,0,11158100,4.099999905,282.49631,1,0,1,14233.75,6,70
US,Malawi,2001,42.27,70,0,0,11280100,4.800000191,285.544778,0,0,1,14233.75,4,56
US,Malawi,2002,69.85,56,1,0,11486300,5.900000095,288.467308,0,0,1,14233.75,4,62
US,Malawi,2003,53.47,62,2,0,11779500,6.099999905,291.290823,0,0,1,14233.75,5,83
US,Malawi,2004,58.41,83,2,0,12189400,5.599999905,294.06312,1,0,1,14233.75,6,131
US,Malawi,2005,99.05,131,3,0,12564300,5.199999809,296.820296,1,0,1,14233.75,6,131
US,Malawi,2006,76.56,131,4,0,12898400,4.699999809,299.56447,1,0,1,14233.75,6,123
US,Malawi,2007,113.51,123,5,0,13144400,4.699999809,302.284564,1,0,1,14233.75,6,133
US,Malawi,2008,109,133,5,0,13097200,5.900000095,304.989064,1,0,1,14233.75,6,164
US,Malawi,2009,140.65,164,4,0,12690000,9.399999619,307.686729,1,0,1,14233.75,6,164
US,Malawi,2010,177.26,164,5,0,12992000,9.699999809,310.383948,1,0,1,14233.75,6,123
US,Malaysia,2000,0.31,1551,0,0,11158100,4.099999905,282.49631,0,0,0,14859.51,3,2439
US,Malaysia,2001,1.21,2439,0,0,11280100,4.800000191,285.544778,0,0,0,14859.51,3,2124
US,Malaysia,2002,1.41,2124,1,0,11486300,5.900000095,288.467308,0,0,0,14859.51,3,1200
US,Malaysia,2003,3.23,1200,2,0,11779500,6.099999905,291.290823,0,0,0,14859.51,3,1987
US,Malaysia,2004,1.4,1987,2,0,12189400,5.599999905,294.06312,0,0,0,14859.51,3,2632
US,Malaysia,2005,1.5,2632,3,0,12564300,5.199999809,296.820296,0,0,0,14859.51,3,2281
US,Malaysia,2006,3.43,2281,4,0,12898400,4.699999809,299.56447,0,0,0,14859.51,3,2149
US,Malaysia,2007,4.14,2149,5,0,13144400,4.699999809,302.284564,0,0,0,14859.51,3,1945
US,Malaysia,2008,56.84,1945,5,0,13097200,5.900000095,304.989064,1,0,0,14859.51,6,2014
US,Malaysia,2009,41.31,2014,4,0,12690000,9.399999619,307.686729,1,0,0,14859.51,6,1714
US,Malaysia,2010,23.04,1714,5,0,12992000,9.699999809,310.383948,1,0,0,14859.51,6,2273
US,Mali,1997,47.13,97,3,0,9783200,5,272.64334,1,0,0,8763.128,6,83
US,Mali,1998,58.91,83,2,0,10213800,4.599999905,275.986072,1,0,0,8763.128,6,72
US,Mali,1999,55.84,72,1,0,10711100,4.300000191,279.30003,1,0,0,8763.128,6,109
US,Mali,2000,57.15,109,0,0,11158100,4.099999905,282.49631,1,0,0,8763.128,6,119
US,Mali,2001,50.51,119,0,0,11280100,4.800000191,285.544778,1,0,0,8763.128,6,105
US,Mali,2002,50.94,105,1,0,11486300,5.900000095,288.467308,1,0,0,8763.128,7,124
US,Mali,2003,59.68,124,2,0,11779500,6.099999905,291.290823,1,0,0,8763.128,7,163
US,Mali,2004,59.88,163,2,0,12189400,5.599999905,294.06312,1,0,0,8763.128,7,277
US,Mali,2005,56.77,277,3,0,12564300,5.199999809,296.820296,1,0,0,8763.128,7,408
US,Mali,2006,61.34,408,4,0,12898400,4.699999809,299.56447,1,0,0,8763.128,7,412
US,Mali,2007,544.32,412,5,0,13144400,4.699999809,302.284564,1,0,0,8763.128,7,523
US,Mali,2008,263.07,523,5,0,13097200,5.900000095,304.989064,1,0,0,8763.128,7,576
US,Mali,2009,104.91,576,4,0,12690000,9.399999619,307.686729,1,0,0,8763.128,7,528
US,Mali,2010,155.96,528,5,0,12992000,9.699999809,310.383948,1,0,0,8763.128,7,629
US,Mauritania,1997,2.34,51,3,0,9783200,5,272.64334,0,0,0,7771.823,-6,78
US,Mauritania,1998,3.06,78,2,0,10213800,4.599999905,275.986072,0,0,0,7771.823,-6,24
US,Mauritania,1999,4.38,24,1,0,10711100,4.300000191,279.30003,0,0,0,7771.823,-6,88
US,Mauritania,2000,6.26,88,0,0,11158100,4.099999905,282.49631,0,0,0,7771.823,-6,117
US,Mauritania,2001,8.94,117,0,0,11280100,4.800000191,285.544778,0,0,0,7771.823,-6,124
US,Mauritania,2002,8.25,124,1,0,11486300,5.900000095,288.467308,0,0,0,7771.823,-6,131
US,Mauritania,2003,34.15,131,2,0,11779500,6.099999905,291.290823,0,0,0,7771.823,-6,170
US,Mauritania,2004,15.19,170,2,0,12189400,5.599999905,294.06312,0,0,0,7771.823,-6,275
US,Mauritania,2005,22.51,275,3,0,12564300,5.199999809,296.820296,0,0,0,7771.823,-5,720
US,Mauritania,2006,14.46,720,4,0,12898400,4.699999809,299.56447,0,0,0,7771.823,-3,651
US,Mauritania,2007,12.19,651,5,0,13144400,4.699999809,302.284564,0,0,0,7771.823,4,844
US,Mauritania,2008,26.35,844,5,0,13097200,5.900000095,304.989064,0,0,0,7771.823,-5,597
US,Mauritania,2009,18.1,597,4,0,12690000,9.399999619,307.686729,0,0,0,7771.823,-2,495
US,Mauritania,2010,11.91,495,5,0,12992000,9.699999809,310.383948,0,0,0,7771.823,-2,393
US,Mauritius,1999,0.41,38,1,0,10711100,4.300000191,279.30003,1,0,1,16465.65,10,54
US,Mauritius,2000,0.4,54,0,0,11158100,4.099999905,282.49631,1,0,1,16465.65,10,84
US,Mauritius,2001,0.05,84,0,0,11280100,4.800000191,285.544778,1,0,1,16465.65,10,83
US,Mauritius,2002,0.69,83,1,0,11486300,5.900000095,288.467308,1,0,1,16465.65,10,57
US,Mauritius,2003,0.41,57,2,0,11779500,6.099999905,291.290823,1,0,1,16465.65,10,65
US,Mauritius,2004,0.3,65,2,0,12189400,5.599999905,294.06312,1,0,1,16465.65,10,99
US,Mauritius,2005,0.83,99,3,0,12564300,5.199999809,296.820296,1,0,1,16465.65,10,108
US,Mauritius,2006,0.38,108,4,0,12898400,4.699999809,299.56447,1,0,1,16465.65,10,88
US,Mauritius,2007,0.71,88,5,0,13144400,4.699999809,302.284564,1,0,1,16465.65,10,83
US,Mauritius,2008,0.08,83,5,0,13097200,5.900000095,304.989064,1,0,1,16465.65,10,110
US,Mauritius,2009,0.47,110,4,0,12690000,9.399999619,307.686729,1,0,1,16465.65,10,84
US,Mauritius,2010,0.39,84,5,0,12992000,9.699999809,310.383948,1,0,1,16465.65,10,101
US,Mexico,1993,40.08,126561,1,0,8448100,7,260.803255,0,0,0,2468.405,0,111398
US,Mexico,1994,4.49,111398,2,1,8795700,6.199999809,263.46898,0,0,0,2468.405,4,89932
US,Mexico,1995,5.72,89932,3,1,9019900,5.699999809,266.323717,0,0,0,2468.405,4,163556
US,Mexico,1996,34.48,163556,4,1,9361400,5.5,269.393632,0,0,0,2468.405,4,146833
US,Mexico,1997,29.15,146833,3,1,9783200,5,272.64334,1,0,0,2468.405,6,131353
